,TG,TPO,DIO1,DIO2,TSHR,SLC5A5,SLC26A4,NKX2-1,FOXE1,PAX8,BRAF,RET,NRAS,HRAS,KRAS,PIK3CA,PTEN,TP53,AKT1,MAPK1,MAP2K1,CTNNB1,TERT,GALECTIN3,HBME1,CITED1,TFF3,KRT19,KRT7,KRT8,KRT18,PPARG,E-cadherin,CDH1,FN1,VIM,ZEB1,ZEB2,SNAI1,SNAI2,TWIST1,CDH2,PDCD1,CD274,PDCD1LG2,CTLA4,CD8A,PTPRC,MKI67,PCNA,TOP2A,CCNB1,CCND1,AURKA,VEGFA,VEGFB,KDR,FLT1,STAT3,IL6,SLC2A1,SLC2A3,HK1,HK2,BCL2,BAX,CASP3,CASP9
TCGA-THCA-064,5.760064806963438,7.157908311072896,5.820401563084557,2.8357689761917735,3.5466490233152634,5.622827583726051,7.613770855789909,7.375455857627252,7.167570105800991,8.162259597505667,5.198051924147835,6.50934778239648,5.417512543698736,7.429236645897495,6.267299910671099,8.611911958779313,6.953738782733658,8.122875293391875,7.273901702941325,6.987289635295039,6.809759155586784,5.502553331394251,8.36322897513225,6.696373927101999,6.511113880956309,8.588940328444084,6.512560157942495,6.851596419226854,7.377374652410191,8.068858703882505,8.407616612962173,8.498897691343762,9.571995317494968,4.750567545799236,7.608735589124417,6.442869427427769,7.349203081443949,7.968598017525014,7.72090298120325,10.74875930639883,9.635209198331086,9.435955761788232,8.351015752487001,5.487471034701125,5.669294868669073,4.822032267805312,6.300585459876713,7.161698526704753,7.102858577932334,7.149341911059881,5.588943168933918,7.803154742614022,7.239627518238998,7.733054281465998,5.107237822409948,7.31149085879779,5.8122347600824735,6.602676747448638,7.534364898636383,7.091093606255913,6.148460020220681,7.0062731561844185,5.468464684756357,8.150267395898297,6.7947159805037485,8.118549944255326,6.473468312903957,6.4764240115934175
TCGA-THCA-065,4.614477696046328,4.336117565379581,5.578774277257221,7.007101143085509,5.651082791945532,4.4809976518764145,8.768169293059783,7.319965191145163,5.593056599486831,6.558151072759176,5.809518597427445,7.9504076067738145,6.64937241663709,8.802032263882596,10.336597613081064,8.253909182264156,6.722486381139767,7.29307565524819,8.59430455296305,7.403925135250412,7.6596499980823705,8.090183471020447,6.251903935378353,5.032674935774006,6.978755220723758,7.29353752996864,8.775621004061083,7.757525272059557,8.060584346873796,10.51580500752596,7.959478373043071,7.485157271170113,6.499802182904004,6.830147642322269,8.63673996183064,6.816699290473803,9.651385055971819,8.525512453689869,9.991432742227818,10.893833955524045,10.225849250027302,8.633269867823481,7.036782833174235,4.615693211214254,7.745150864284818,7.134166415995844,7.428342050660725,6.288537805916295,6.615543121022909,6.588975063496827,8.021622984073039,6.621240163396907,9.082660322109797,7.430862419015037,5.724317340004268,6.871453706748043,6.348324877843584,4.805617530179976,8.59947094011379,7.703142542220004,7.533207317899312,7.165403660299704,5.617982431307563,6.516382860444564,7.841780774784013,5.9487799702174975,4.468230683749186,6.772893992219074
TCGA-THCA-066,4.220989591986128,6.707956555634032,8.465963731679627,7.254115242641065,6.886955001054429,5.1071964350063475,6.634759022510154,5.328830227505935,9.035873535181793,7.468978078148468,5.569605185920391,7.456210912761685,6.476424022787518,8.055461319954809,8.86657236191267,9.161295083754654,6.936426460813879,7.0788378436833455,9.158832272833855,9.768167176479771,6.970783594146015,7.775115121589086,5.954470514325947,6.973739206730148,6.375489544911423,7.74698084010471,8.178217179576173,8.393877633803749,9.43364020155427,8.752179794302082,8.39249915988622,6.68874830252116,6.997213889333099,6.466909597984166,6.655936043295774,6.625465849249749,8.30606504969809,8.072205989545626,8.273341721424858,9.390066096068633,8.223309848744194,8.529145874751475,8.900268424310966,8.02305655525224,8.64354150912053,7.391127876932726,8.167509822986446,6.276035269532213,6.355659732978015,4.260859793862528,8.186145474042299,8.540323979819886,6.44682275465273,6.746048293602765,6.246137886309039,7.382653551477492,8.12493254530324,5.257228026118959,7.4094385306422526,6.723328228280854,7.11339439196669,7.458994001674291,6.811797561227179,6.896413146594219,6.786124832445361,7.970316201788282,7.418759960127496,7.220583537737361
TCGA-THCA-067,6.163524119414591,8.102784707218614,4.063719593836565,4.961216884097846,5.534317481425982,6.499284014321612,6.440453714710531,4.16696970985726,8.359189494164024,7.760506119584143,4.076854180002121,5.497134524308882,8.483490490126817,9.503850643956298,8.187164559335942,8.908123304551559,7.08298741881251,8.218473085034756,8.941511861252122,8.27352508418251,6.194200345115795,8.010274586836015,6.955638544488439,8.378467355453807,6.3284877930194545,6.945221639661175,6.194274704664745,7.915128122014122,6.575796832633864,7.491364551629576,6.505794710292728,8.711139581531413,7.7165893397596514,5.269737269515655,8.333885745500574,9.497415126419854,8.785682308948827,9.392178798460272,11.364090117762867,7.318728523201578,8.751329663799114,8.450738591098737,8.345147620452416,7.359738975126788,6.501366104211549,6.048815629612044,6.658178179753865,5.993072639054856,7.047825319784683,6.435803820139514,5.505962206710249,8.255145788374904,6.502327476570961,5.731863195024688,6.831740865512458,7.0683715659676585,5.253533274420967,7.331647667125763,5.952842431309735,8.711028809190788,7.5239605120767346,6.600100009890683,6.254832229682649,6.895032292436376,7.612790741583289,6.9745058714148005,6.782841192863144,7.058370290817896
TCGA-THCA-068,6.703346083177049,3.958040031868242,5.041248256232585,4.667265729085084,5.358375558780475,6.802544920615262,6.371856260830822,7.098933787028884,7.33835744193596,6.007421993271177,6.357145819960179,5.5084510753710605,5.634423957841381,8.049708603988305,7.869814169031379,9.793619526941415,6.98210502299165,7.812192432928372,8.223119021735279,5.814792727013161,8.3909723580014,5.644029655140036,6.804214729031418,5.957728411952751,7.570421173360796,6.668568628718497,7.96009765988333,8.614443631158766,7.359642807496254,8.473035077950582,7.0324241870931194,6.659418829341197,7.107207962040134,6.681153644505269,7.626434672453945,6.92009154733745,9.310765610367245,6.626725266305138,10.729294415332136,8.8559894479086,9.858743118965776,7.495015017368925,7.308009902217341,5.697155236475255,7.452067838259671,6.644025915614167,7.029190503935568,7.697974030130098,5.76745968877972,6.315508269387203,7.457324281086765,9.098221474546747,6.8619176653385185,7.5911361179239325,6.89302853014152,8.942245594756299,5.252778333034744,7.094621044669358,5.374455966437939,4.493428429463283,7.297462053117816,7.139497796147459,6.7151630622577985,6.893805909960247,10.098299434071258,6.741824861968565,7.5101243612500745,6.350635180386119
TCGA-THCA-069,7.309005413226936,5.457533647717867,5.468447127406718,5.846572558701148,5.484879715169159,6.134996904026691,6.579972272705837,5.095325306534536,8.444412195055087,5.772320035543943,5.206427817641174,6.393024965535287,6.449302900619414,5.866592877667717,7.031135620744123,9.178864735995067,6.454813755273678,9.866131133729356,7.129661243211107,7.808620885906714,6.4346070297145985,7.243134655138489,6.5297966612146885,7.612332214002512,6.021411610011346,5.618408281536419,6.702698725373548,5.840945649127882,7.739580487664987,7.731815213136667,6.667612134460418,8.899114131829027,8.228030209608136,6.665197012555498,5.2060788868080365,6.433294891944947,8.259224043170354,7.806755982210374,8.780991516931039,7.222472321902423,9.000992636267776,7.7050320502515195,7.208322508625592,7.360368715904861,6.089354912817511,8.271065326007033,6.019937698159386,5.382199386184663,7.380778071365052,6.18259186558566,7.321291470757388,4.596331398899469,8.392455941483068,7.672293408040402,5.499523450836998,5.521222876153715,8.672265904097527,6.262620096502041,6.165815151267376,4.733947905850718,6.6492217943984455,6.7722803851642475,7.715493096769485,5.600921571815524,5.47971320775939,7.450962634776477,8.006730071227064,5.428847648882117
TCGA-THCA-070,6.487854754480278,6.137685909146967,6.954987814676241,6.010349718392766,4.114720866131648,4.864515381632216,7.1029173905232375,4.685955933999894,8.673441885622985,7.441746736377557,7.86128487975671,3.9633689205927665,9.597518159314186,9.857868672423836,7.870710506579698,8.540959518805595,7.001109944687293,6.889541362817681,8.107743618653483,8.476562525720805,6.3988734473311535,8.165916520255223,5.333236593210803,5.505243853550356,7.136597395588752,7.025385277972272,7.361159896911188,8.750658345323284,8.916464483438178,8.957919449306043,8.036554841823463,9.599453867418616,6.5543496969700055,9.053818690086596,6.187454229878014,9.105297429458313,9.302809851253835,7.744255361472927,11.024587079001487,9.413303274430614,9.334338350561973,11.53099322293759,7.337955554145025,6.407759155187185,7.97571337766925,7.0007555074545955,7.685857818608419,4.846269426208538,7.446981717009852,6.3614141748549695,8.65330963717853,7.623087347889095,7.239857745849297,7.486309993350222,6.001559147123282,8.623256690528054,8.991370418416905,7.392913510548216,8.590403568573638,6.430851801327466,6.202886433775019,7.040924748728923,7.434941038367898,6.6060133187568795,7.5377681903684834,7.306389482073414,6.001693224708945,7.5187930174517215
TCGA-THCA-071,5.108357095980211,5.541271497791737,5.910506664466464,6.456210511197931,4.5601764789559125,3.3594822508987985,6.4128847293798525,5.366077040940713,6.575168652474361,7.5024996961292905,5.4673928859114165,4.1480319460053705,6.690320161423193,8.609223984354443,6.282310743478809,9.363524340399042,7.817306203738326,9.523203717564709,8.846810719329756,10.445750801499985,6.643907951380945,7.1095715800778585,6.583561566751975,7.001976844755811,8.532873355636312,5.654985516069331,7.056156492195077,8.964770826445639,9.34897669526039,7.302076211407087,9.075187704853452,8.2035766311871,8.500274609000988,7.074509593826773,8.025632113872582,9.64201191049262,9.91862387247227,8.613283022865632,10.347019489499653,7.875564096344986,11.67631976058136,8.65627765756237,6.727066679774487,6.164310994979964,8.09722019160644,7.867187412827739,6.502645628585907,7.576451345122423,5.491444031787143,7.184970575073156,7.452756352076695,8.707329809559223,6.229181197271311,5.721647371197676,6.1045720390749585,5.66343149968508,8.336657357758984,8.548639295024037,7.320216577948829,8.221294945685148,7.133958380580236,6.904888352299234,6.666962380946238,6.689609008622434,5.4521984436909685,7.264254763607339,6.959666089785956,7.745360724077876
TCGA-THCA-072,5.460255474783631,6.3631715082124645,4.976452229057914,5.859777158055489,7.2094567533081655,4.99803584022359,8.171810143273845,8.498097633487784,6.183845010971956,5.544945394909448,6.74081836002329,4.535827970505652,8.607788083847183,8.76677896936597,8.347600555074942,6.707011776547054,8.08990495909083,7.291920973086076,8.72259738110031,7.799496463207261,6.51574164806917,6.954071171259839,6.98343159017748,7.6833245115160915,7.590744335510326,6.779886268745171,8.114003673727181,7.437600419188815,6.0005518155603665,7.900162851910482,9.23563971459223,7.121170278675005,6.226970290397297,6.129272228356259,7.724591778723123,7.44848545419644,9.790732358365684,7.842301644077323,9.169889275638951,7.397413496726046,8.747577382105113,10.461835792251623,5.748800863366322,5.467481723170336,8.579437891694859,6.388240360495415,8.135947845943821,6.846002334802169,6.838045183058672,7.438412699496645,6.116001143253559,7.1324971434956455,6.618510585175907,5.679506556594968,7.337482074726399,6.736692193122084,6.842975171555292,5.789839056585842,8.591400367762803,7.876714186386116,7.964155884171978,6.694555297558318,5.27081711049658,8.952917382489511,6.938902491994132,6.251200203979947,7.416801574483114,8.167120788003297
TCGA-THCA-073,4.0505554811081,5.016321635080931,7.465560106597235,6.359935538281876,5.932291276152261,5.979925366824329,8.879874549421007,7.520756120358711,6.672193540123477,5.573981882879548,6.532581848871429,7.063640861962338,6.587302278411006,7.7434761823747165,8.555716107253257,9.185259665803626,4.512177942437669,7.820677632329403,9.048654020045557,8.30198872288293,7.052526368215316,6.24404929330808,7.360441676292773,6.783476802463826,6.060758459317993,8.332551467665128,8.90155341646565,7.406603461704225,8.42374924964929,9.022263684513776,8.146466030001164,6.548880239498926,8.006606541032628,6.430301037074269,6.642172066558733,9.6378817522602,9.877163164601615,9.290289301262682,5.6263001427596055,10.976838817346286,7.168473151298422,8.510746418690168,6.6686477009121505,8.416411791700293,7.773239986665759,6.84216249015974,7.308292063638821,6.3996143071288945,7.139653689565351,7.073336744778136,7.968769895681353,7.967178122438949,7.493977382205645,6.637652442453898,7.7418222943901265,6.908031533796954,5.918085631286867,6.596712208089062,7.0845269837843245,7.9102157836647455,6.816471827842847,5.7908012887603935,7.05674168329682,7.113456040056552,7.185837628902753,7.91987151595443,8.018923240089899,6.405789127618333
TCGA-THCA-074,6.223850781818568,7.187269410230114,7.826600981158816,5.7661241526154505,6.789630371344563,5.84531382813998,8.233406076352669,6.992311004278631,6.612124218137531,8.30607220387163,5.184732181684275,4.54054217143057,7.188286977673372,7.691095223233226,10.155710365861886,9.371905667558366,8.318197067234026,6.829625794904327,7.045621710428993,8.332681831073401,6.8854405725274805,7.084094388250197,7.690910957392193,6.55519316182951,7.139028686953125,6.954877109675948,7.608897725531234,7.853431831049983,7.978920815288219,7.659824506035225,8.10455540963057,8.251467959816791,6.567704820892669,8.272714733971265,5.830519370796983,6.2790298915301035,10.919680129866506,8.160076919293337,7.157838923715308,9.515070495482906,7.225442595049156,9.077595729463278,9.14582492507649,5.4550640778465995,5.018035514261287,5.500818798042301,7.898359568346986,8.124776719985812,6.487411203021491,7.683212404001069,8.390255327511989,8.787346414429825,6.7536647188201515,4.698528282330013,6.179121077590313,6.573195805064742,6.7410612034216095,6.812140598991281,8.11889459793067,8.274428426687582,6.828326346075217,8.098484876051819,7.357661366631089,7.064505972862571,7.9065441571099635,7.072252048237916,9.057811177097761,5.561588833205441
TCGA-THCA-075,5.5156930159504824,4.3997382469594974,5.630336857730246,5.204063582585102,4.765819463162298,4.668937236504632,8.475879150503966,7.491445510894402,6.7709189690782905,5.862967116852513,4.7949875949866465,7.037172149386857,8.224925830287678,7.212773246980779,7.793082868222147,7.15397766436665,8.500843030280379,9.386510844971786,8.084996027415247,8.820544994829888,4.38186680130772,5.518419228448632,5.660530225042244,7.135190340987386,6.67376629555864,5.654664512584759,7.894267673903844,7.957326496701577,8.953989858819428,5.9971115128966535,8.379169813775157,6.813224325570601,7.901728697140274,7.784146416353498,6.101972773675541,6.2339547975996,9.137092290097016,7.456340630803997,9.296098788254904,8.512307785952277,10.706539375816618,7.175494480248916,6.380877051750068,5.493474741960885,5.995709436505747,5.8180180039317815,7.995973678846446,6.301738151248608,7.124175684744613,6.619236596138196,5.730534733987187,6.831699576828357,7.599103331863595,5.792240607456648,7.809112790731379,6.150279078522304,6.517016073927159,7.530683123010048,6.336563842780512,7.037574859335866,6.685309171211908,7.129368006703818,4.619260894476502,5.170318184791917,7.615967006046838,8.03718140564905,6.089513296468478,6.755971647828866
TCGA-THCA-076,5.048505241530943,6.127538753975238,6.999476189453142,5.666710433718345,4.868430260054002,5.633992036487973,7.14542721740576,6.296289600668567,8.692346572463205,7.144326471726036,3.188979584790579,6.425670663287508,7.257850844140509,6.232438992433275,8.2836230122792,8.231200577859253,8.11968777855338,8.339100123824693,7.983208145019544,8.023686846778247,7.019599616577628,6.197569960135163,7.578928648571235,7.460042323860466,8.540441239776673,8.255349780288475,8.010701677048665,8.30450613962509,7.072426409187788,9.060980229957025,7.6520725744411315,6.952885051827539,7.280045342697404,4.325432871845859,5.249024425594772,6.822508116225717,8.709079632898444,7.52652139896447,8.217463333656802,7.87952934837392,9.02651499166802,8.522549218410377,6.983776882404059,8.156833781036989,7.397397023459234,6.2525443460417875,6.719497946588382,5.597133842792145,6.891861009608583,8.112100619221339,7.685290084710968,8.402009325919122,6.697114756201007,8.346099794514258,6.80669577355203,8.471585082569893,6.978143252557876,7.707231373804277,8.475112364309856,6.8065723714187945,7.2183889875441745,8.288863425206301,6.866996836069936,5.679107717493839,9.14300705458491,6.530235535662863,7.1587560509375425,8.156006669451127
